transcript_id	gene_id	count
NR_163857	POLR2J	9
NM_032959	POLR2J2	287
NM_001097615	POLR2J3	171
NR_003655	POLR2J4	92
NM_005034	POLR2K	1725
NM_021128	POLR2L	2317
NM_001018102	POLR2M	49
NM_015532	POLR2M	2173
NM_007055	POLR3A	2479
NM_001160708	POLR3B	0
NM_018082	POLR3B	944
NM_001303456	POLR3C	34
NM_006468	POLR3C	663
NM_001722	POLR3D	1707
NM_001258033	POLR3E	0
NM_001258034	POLR3E	0
NM_001258035	POLR3E	189
NM_001258036	POLR3E	98
NM_018119	POLR3E	2645
NR_047581	POLR3E	66
NM_001282526	POLR3F	59
NM_006466	POLR3F	727
NR_104209	POLR3F	32
NM_001370351	POLR3G	2303
NM_001370352	POLR3G	796
NM_001370353	POLR3G	450
NM_001370354	POLR3G	103
NM_006467	POLR3G	3326
NM_001330685	POLR3GL	0
NM_032305	POLR3GL	54
NM_001018050	POLR3H	1214
NM_001018052	POLR3H	53
NM_001282884	POLR3H	0
NM_001282885	POLR3H	0
NM_138338	POLR3H	109
NM_016310	POLR3K	706
NM_005035	POLRMT	3028
NM_001257190	POM121	1787
NM_001367610	POM121	41
NM_001387685	POM121	0
NM_001387686	POM121	0
NM_001387687	POM121	0
NM_001387688	POM121	0
NM_001387689	POM121	0
NM_001387691	POM121	0
NM_001387692	POM121	102
NM_001387693	POM121	205
NM_001387694	POM121	0
NM_001387695	POM121	10
NM_001387696	POM121	0
NM_001387697	POM121	0
NM_001387698	POM121	0
NM_001387699	POM121	39
NM_001387700	POM121	0
NM_001387701	POM121	0
NM_001387702	POM121	166
NM_001387703	POM121	110
NM_001387704	POM121	19
NM_001387705	POM121	0
NM_172020	POM121	0
NM_001099415	POM121C	802
NR_160303	POM121C	34
NR_160304	POM121C	78
NR_024593	POM121L10P	64
NM_182595	POM121L12	0
NR_024591	POM121L1P	0
NM_033482	POM121L2	0
NR_024592	POM121L4P	0
NR_024583	POM121L8P	3
NR_003714	POM121L9P	25
NM_000939	POMC	109
NM_001035256	POMC	7
NM_001319204	POMC	0
NM_001319205	POMC	15
NM_001243766	POMGNT1	0
NM_001290129	POMGNT1	69
NM_001290130	POMGNT1	0
NM_017739	POMGNT1	1576
NM_032806	POMGNT2	729
NM_001277971	POMK	17
NM_032237	POMK	1710
NM_015932	POMP	3761
NM_001077365	POMT1	408
NM_001077366	POMT1	523
NM_001136113	POMT1	0
NM_001136114	POMT1	55
NM_001353193	POMT1	0
NM_001353194	POMT1	54
NM_001353195	POMT1	0
NM_001353196	POMT1	23
NM_001353197	POMT1	14
NM_001353198	POMT1	101
NM_001353199	POMT1	2
NM_001353200	POMT1	0
NM_001374689	POMT1	32
NM_001374690	POMT1	0
NM_001374691	POMT1	0
NM_001374692	POMT1	0
NM_001374693	POMT1	0
NM_001374695	POMT1	0
NM_007171	POMT1	16
NR_148391	POMT1	46
NR_148392	POMT1	1
NR_148393	POMT1	61
NR_148394	POMT1	0
NR_148395	POMT1	47
NR_148396	POMT1	0
NR_148397	POMT1	0
NR_148398	POMT1	55
NR_148399	POMT1	0
NR_148400	POMT1	0
NM_013382	POMT2	1158
NM_012230	POMZP3	81
NM_152992	POMZP3	0
NM_000446	PON1	18
NM_000305	PON2	1418
NM_001018161	PON2	116
NM_000940	PON3	11
NM_001145860	POP1	886
NM_001145861	POP1	1
NM_015029	POP1	38
NM_006627	POP4	604
NR_027368	POP4	16
NM_015918	POP5	542
NM_198202	POP5	90
NM_005837	POP7	1575
NM_001308333	POPDC2	0
NM_001369919	POPDC2	0
NM_022135	POPDC2	5
NM_022361	POPDC3	49
NR_024539	POPDC3	45
NM_000941	POR	5328
NM_001367562	POR	0
NM_001382655	POR	0
NM_001382657	POR	0
NM_001382658	POR	73
NM_001382659	POR	0
NM_001382662	POR	106
NM_001282167	PORCN	116
NM_022825	PORCN	134
NM_203473	PORCN	70
NM_203474	PORCN	0
NM_203475	PORCN	37
NM_001135934	POSTN	0
NM_001135935	POSTN	0
NM_001135936	POSTN	0
NM_001286665	POSTN	66
NM_001286666	POSTN	0
NM_001286667	POSTN	0
NM_001330517	POSTN	0
NM_006475	POSTN	13
NM_001042594	POT1	137
NM_015450	POT1	837
NR_003102	POT1	34
NR_003103	POT1	19
NR_003104	POT1	0
NR_125718	POT1-AS1	18
NR_125719	POT1-AS1	9
NM_001002920	POTEA	0
NM_001005365	POTEA	0
NM_001277304	POTEB	11
NR_102391	POTEB	0
NM_001277303	POTEB2	0
NR_102390	POTEB2	0
NM_001137671	POTEC	0
NR_134878	POTEC	7
NM_174981	POTED	0
NM_001083538	POTEE	171
NM_001099771	POTEF	331
NM_001005356	POTEG	0
NR_027480	POTEG	0
NM_001136213	POTEH	1
NR_046571	POTEH-AS1	1
NM_001277406	POTEI	394
NM_001371926	POTEI	0
NM_001277083	POTEJ	15
NR_033885	POTEKP	2
NM_001145442	POTEM	3
NM_000306	POU1F1	7
NM_001122757	POU1F1	0
NM_006235	POU2AF1	151
NM_001198783	POU2F1	34
NM_001198786	POU2F1	0
NM_001365848	POU2F1	410
NM_001365849	POU2F1	0
NM_002697	POU2F1	4676
NR_037163	POU2F1	80
NM_001207025	POU2F2	43
NM_001207026	POU2F2	6
NM_001247994	POU2F2	30
NM_002698	POU2F2	91
NM_001244682	POU2F3	4
NM_014352	POU2F3	36
NM_002699	POU3F1	231
NM_005604	POU3F2	46
NM_006236	POU3F3	70
NM_000307	POU3F4	169
NM_006237	POU4F1	30
NM_004575	POU4F2	4
NM_002700	POU4F3	2
NM_001173531	POU5F1	37
NM_001285986	POU5F1	718
NM_001285987	POU5F1	228
NM_002701	POU5F1	46972
NM_203289	POU5F1	189
NM_001159542	POU5F1B	11
NR_036440	POU5F1P3	3
NR_034180	POU5F1P4	17
NR_131184	POU5F1P5	39
NM_153216	POU5F2	109
NM_001330422	POU6F1	28
NM_001351088	POU6F1	153
NM_001368008	POU6F1	42
NR_026893	POU6F1	0
NR_147046	POU6F1	0
NR_147047	POU6F1	0
NR_147048	POU6F1	30
NR_147049	POU6F1	0
NR_147050	POU6F1	0
NR_147051	POU6F1	0
NR_147052	POU6F1	18
NR_160429	POU6F1	0
NR_160430	POU6F1	13
NM_001166018	POU6F2	0
NM_001370959	POU6F2	41
NM_007252	POU6F2	0
NR_046711	POU6F2-AS1	0
NR_138047	POU6F2-AS2	20
NR_024365	PP12613	3
NR_148962	PP2672	4
NM_001252657	PP2D1	34
NR_027694	PP2D1	6
NR_024158	PP7080	124
NM_021129	PPA1	5578
NM_006903	PPA2	124
NM_176866	PPA2	4
NM_176867	PPA2	15
NM_176869	PPA2	914
NM_001346139	PPAN	69
NM_001346141	PPAN	319
NM_020230	PPAN	1395
NM_001040664	PPAN-P2RY11	0
NM_001198690	PPAN-P2RY11	340
NM_001001928	PPARA	92
NM_001362872	PPARA	66
NM_001362873	PPARA	147
NM_005036	PPARA	0
NM_001171818	PPARD	26
NM_001171819	PPARD	0
NM_001171820	PPARD	40
NM_006238	PPARD	61
NM_177435	PPARD	108
NM_001330615	PPARG	0
NM_001354666	PPARG	0
NM_001354667	PPARG	0
NM_001354668	PPARG	0
NM_001354669	PPARG	0
NM_001354670	PPARG	31
NM_001374261	PPARG	0
NM_001374262	PPARG	0
NM_001374263	PPARG	0
NM_001374264	PPARG	0
NM_001374265	PPARG	0
NM_001374266	PPARG	0
NM_005037	PPARG	0
NM_015869	PPARG	0
NM_138711	PPARG	0
NM_138712	PPARG	0
NM_001330751	PPARGC1A	0
NM_001330752	PPARGC1A	28
NM_001330753	PPARGC1A	4
NM_001354825	PPARGC1A	48
NM_001354826	PPARGC1A	0
NM_001354827	PPARGC1A	0
NM_001354828	PPARGC1A	15
NM_013261	PPARGC1A	8
NR_148981	PPARGC1A	0
NR_148982	PPARGC1A	0
NR_148983	PPARGC1A	0
NR_148984	PPARGC1A	0
NR_148985	PPARGC1A	0
NR_148986	PPARGC1A	0
NR_148987	PPARGC1A	9
NM_001172698	PPARGC1B	72
NM_001172699	PPARGC1B	0
NM_133263	PPARGC1B	559
NM_002703	PPAT	4981
NR_156493	PPAT	192
NM_002704	PPBP	0
NR_026769	PPBPP2	7
NM_001301101	PPCDC	21
NM_001301102	PPCDC	19
NM_001301103	PPCDC	51
NM_001301104	PPCDC	8
NM_001301105	PPCDC	0
NM_021823	PPCDC	258
NR_125369	PPCDC	98
NM_001077447	PPCS	25
NM_001287506	PPCS	0
NM_001287507	PPCS	84
NM_001287508	PPCS	0
NM_001287509	PPCS	0
NM_001287510	PPCS	90
NM_001287511	PPCS	16
NM_024664	PPCS	454
NM_001353423	PPDPF	0
NM_024299	PPDPF	137
NR_148427	PPDPF	7
NM_001007176	PPDPFL	0
NM_001256596	PPDPFL	0
NM_001256597	PPDPFL	0
NM_001256598	PPDPFL	0
NM_001377986	PPEF1	0
NM_001377993	PPEF1	0
NM_001377994	PPEF1	0
NM_001377995	PPEF1	0
NM_001377996	PPEF1	0
NM_001378381	PPEF1	2
NM_001378382	PPEF1	6
NM_006240	PPEF1	0
NM_152224	PPEF1	0
NM_152226	PPEF1	0
NR_046642	PPEF1-AS1	0
NM_006239	PPEF2	21
NM_001378006	PPFIA1	29
NM_003626	PPFIA1	3170
NM_177423	PPFIA1	404
NR_045286	PPFIA1	72
NM_001220473	PPFIA2	4
NM_001220474	PPFIA2	11
NM_001220475	PPFIA2	0
NM_001220476	PPFIA2	0
NM_001220477	PPFIA2	0
NM_001220478	PPFIA2	13
NM_001220479	PPFIA2	4
NM_001220480	PPFIA2	0
NM_001282536	PPFIA2	0
NM_003625	PPFIA2	95
NR_120491	PPFIA2-AS1	0
NM_003660	PPFIA3	540
NR_103842	PPFIA3	0
NM_001304331	PPFIA4	0
NM_001304332	PPFIA4	496
NM_001198915	PPFIBP1	30
NM_001198916	PPFIBP1	789
NM_003622	PPFIBP1	509
NM_177444	PPFIBP1	0
NM_001256568	PPFIBP2	0
NM_001256569	PPFIBP2	17
NM_001351853	PPFIBP2	0
NM_001351854	PPFIBP2	4
NM_001351855	PPFIBP2	0
NM_001351856	PPFIBP2	0
NM_001351857	PPFIBP2	42
NM_001351858	PPFIBP2	6
NM_001351859	PPFIBP2	0
NM_001351860	PPFIBP2	22
NM_001351861	PPFIBP2	16
NM_001351862	PPFIBP2	11
NM_003621	PPFIBP2	192
NR_147792	PPFIBP2	9
NM_001143787	PPHLN1	0
NM_001143788	PPHLN1	460
NM_001143789	PPHLN1	147
NM_001364822	PPHLN1	79
NM_001364823	PPHLN1	0
NM_001364824	PPHLN1	0
NM_001364825	PPHLN1	395
NM_001364826	PPHLN1	0
NM_001364827	PPHLN1	293
NM_001364828	PPHLN1	0
NM_001364829	PPHLN1	64
NM_001364830	PPHLN1	90
NM_001364831	PPHLN1	0
NM_001364832	PPHLN1	0
NM_001364833	PPHLN1	115
NM_001364834	PPHLN1	0
NM_016488	PPHLN1	0
NM_201438	PPHLN1	154
NM_201439	PPHLN1	364
NM_201440	PPHLN1	0
NM_201515	PPHLN1	54
NM_001300981	PPIA	1048
NM_021130	PPIA	24635
NM_001143883	PPIAL4A	0
NM_001135789	PPIAL4C	0
NM_001164261	PPIAL4D	0
NM_001144032	PPIAL4E	0
NM_001164262	PPIAL4F	0
NM_001123068	PPIAL4G	0
NM_001368128	PPIAL4H	11
NR_036506	PPIAP30	6
NR_045207	PPIAP46	6
NM_000942	PPIB	18453
NM_000943	PPIC	344
NM_005038	PPID	2058
NM_001195007	PPIE	52
NM_001319293	PPIE	0
NM_006112	PPIE	173
NM_203456	PPIE	300
NR_036543	PPIE	102
NR_036544	PPIE	132
NR_003929	PPIEL	120
NR_144354	PPIEL	0
NR_144355	PPIEL	16
NR_144356	PPIEL	9
NR_144357	PPIEL	10
NM_005729	PPIF	1618
NM_004792	PPIG	4007
NM_001330510	PPIH	81
NM_006347	PPIH	883
NM_016059	PPIL1	2682
NM_001317996	PPIL2	214
NM_014337	PPIL2	473
NM_148175	PPIL2	77
NM_148176	PPIL2	244
NM_032472	PPIL3	30
NM_130906	PPIL3	648
NM_139126	PPIL4	1680
NM_001111298	PPIL6	14
NM_001286360	PPIL6	22
NM_001286361	PPIL6	0
NM_173672	PPIL6	11
NR_104429	PPIL6	17
NM_001130858	PPIP5K1	31
NM_001130859	PPIP5K1	0
NM_001190214	PPIP5K1	22
NM_001354382	PPIP5K1	0
NM_001354383	PPIP5K1	5
NM_001354384	PPIP5K1	126
NM_001354385	PPIP5K1	0
NM_001354386	PPIP5K1	0
NM_001354387	PPIP5K1	0
NM_001354388	PPIP5K1	0
NM_001354389	PPIP5K1	0
NM_001354390	PPIP5K1	0
NM_001354391	PPIP5K1	1
NM_001354392	PPIP5K1	0
NM_001354393	PPIP5K1	0
NM_001354394	PPIP5K1	0
NM_001354395	PPIP5K1	0
NM_001354396	PPIP5K1	70
NM_001354397	PPIP5K1	0
NM_001354398	PPIP5K1	0
NM_001354399	PPIP5K1	0
NM_001354400	PPIP5K1	0
NM_001354401	PPIP5K1	302
NM_001354402	PPIP5K1	55
NM_014659	PPIP5K1	0
NR_146339	PPIP5K1P1-CATSPER2	38
NM_001276277	PPIP5K2	206
NM_001281471	PPIP5K2	0
NM_001345871	PPIP5K2	950
NM_001345872	PPIP5K2	318
NM_001345873	PPIP5K2	96
NM_001345874	PPIP5K2	328
NM_001345875	PPIP5K2	1789
NM_001345876	PPIP5K2	57
NM_001345877	PPIP5K2	839
NM_001345878	PPIP5K2	27
NM_015216	PPIP5K2	1277
NM_002705	PPL	1987
NM_021003	PPM1A	2476
NM_177951	PPM1A	1082
NM_177952	PPM1A	0
NM_001033557	PPM1B	604
NM_002706	PPM1B	2586
NM_177968	PPM1B	2515
NM_177969	PPM1B	18
NM_003620	PPM1D	758
NM_014906	PPM1E	1052
NR_048561	PPM1E	0
NM_014634	PPM1F	1161
NR_147620	PPM1F-AS1	44
NM_177983	PPM1G	8708
NM_020700	PPM1H	3116
NM_005167	PPM1J	249
NM_152542	PPM1K	977
NR_134236	PPM1K-DT	0
NR_134237	PPM1K-DT	0
NR_134238	PPM1K-DT	0
NM_001317911	PPM1L	17
NM_001317912	PPM1L	0
NM_139245	PPM1L	1597
NR_134243	PPM1L	49
NM_001122870	PPM1M	27
NM_144641	PPM1M	205
NM_001080401	PPM1N	161
NM_001271593	PPME1	20
NM_016147	PPME1	973
NM_000309	PPOX	0
NM_001122764	PPOX	279
NM_001350128	PPOX	58
NM_001350129	PPOX	42
NM_001350130	PPOX	108
NM_001350131	PPOX	0
NM_001365398	PPOX	9
NM_001365399	PPOX	0
NM_001365400	PPOX	61
NM_001365401	PPOX	0
NM_001008709	PPP1CA	73
NM_002708	PPP1CA	3889
NM_206873	PPP1CA	144
NM_002709	PPP1CB	6275
NM_206876	PPP1CB	2835
NM_001244974	PPP1CC	467
NM_002710	PPP1CC	12200
NM_001376195	PPP1R10	911
NM_002714	PPP1R10	131
NR_072994	PPP1R10	33
NR_164780	PPP1R10	731
NR_164781	PPP1R10	4
NM_021959	PPP1R11	423
NM_001143885	PPP1R12A	0
NM_001143886	PPP1R12A	0
NM_001244990	PPP1R12A	0
NM_001244992	PPP1R12A	1755
NM_002480	PPP1R12A	5491
NR_146533	PPP1R12A-AS1	31
NR_146534	PPP1R12A-AS1	8
NR_146535	PPP1R12A-AS1	0
NM_001167857	PPP1R12B	166
NM_001167858	PPP1R12B	29
NM_001197131	PPP1R12B	146
NM_001331029	PPP1R12B	422
NM_002481	PPP1R12B	447
NM_032103	PPP1R12B	13
NM_032104	PPP1R12B	25
NM_001271618	PPP1R12C	792
NM_017607	PPP1R12C	866
NM_015316	PPP1R13B	213
NM_001142502	PPP1R13L	82
NM_006663	PPP1R13L	27
NM_001243947	PPP1R14A	0
NM_033256	PPP1R14A	57
NM_138689	PPP1R14B	6724
NR_135086	PPP1R14B-AS1	27
NR_135087	PPP1R14B-AS1	16
NM_030949	PPP1R14C	35
NM_001130143	PPP1R14D	0
NM_017726	PPP1R14D	0
NM_014330	PPP1R15A	547
NM_032833	PPP1R15B	5176
NM_001329442	PPP1R16A	22
NM_001329443	PPP1R16A	513
NM_001329444	PPP1R16A	0
NM_001329445	PPP1R16A	26
NM_032902	PPP1R16A	41
NM_001172735	PPP1R16B	0
NM_015568	PPP1R16B	694
NM_001145123	PPP1R17	13
NM_006658	PPP1R17	341
NM_001134870	PPP1R18	212
NM_133471	PPP1R18	224
NM_006741	PPP1R1A	149
NM_001242464	PPP1R1B	35
NM_032192	PPP1R1B	53
NM_181505	PPP1R1B	0
NM_001080545	PPP1R1C	4
NM_001261424	PPP1R1C	0
NM_001261425	PPP1R1C	0
NR_048566	PPP1R1C	4
NR_048567	PPP1R1C	13
NM_001291504	PPP1R2	10
NM_001291505	PPP1R2	23
NM_001316325	PPP1R2	9
NM_006241	PPP1R2	1685
NR_133014	PPP1R2	45
NM_001135629	PPP1R21	603
NM_001193475	PPP1R21	14
NM_152994	PPP1R21	0
NR_024188	PPP1R21	96
NM_014811	PPP1R26	2300
NR_038969	PPP1R26-AS1	97
NM_001007533	PPP1R27	6
NM_206858	PPP1R2B	0
NM_025210	PPP1R2C	0
NR_144547	PPP1R2P2	0
NM_001170753	PPP1R32	11
NM_145017	PPP1R32	0
NM_001346938	PPP1R35	113
NM_145030	PPP1R35	674
NM_172365	PPP1R36	13
NM_019121	PPP1R37	1396
NM_002711	PPP1R3A	2
NM_001201329	PPP1R3B	1497
NM_024607	PPP1R3B	1421
NM_005398	PPP1R3C	77
NM_006242	PPP1R3D	210
NM_001276318	PPP1R3E	82
NM_001184745	PPP1R3F	15
NM_033215	PPP1R3F	282
NM_001145115	PPP1R3G	44
NM_001013626	PPP1R42	2
NM_001348563	PPP1R42	1
NM_001364910	PPP1R42	0
NM_001364911	PPP1R42	2
NM_001364912	PPP1R42	0
NM_001282409	PPP1R7	0
NM_001282410	PPP1R7	166
NM_001282411	PPP1R7	10
NM_001282412	PPP1R7	26
NM_001282413	PPP1R7	0
NM_001282414	PPP1R7	229
NM_002712	PPP1R7	632
NM_002713	PPP1R8	150
NM_014110	PPP1R8	2081
NM_138558	PPP1R8	42
NM_001166160	PPP1R9A	1281
NM_001166161	PPP1R9A	1478
NM_001166162	PPP1R9A	870
NM_001166163	PPP1R9A	108
NM_017650	PPP1R9A	186
NM_032595	PPP1R9B	447
NM_001355019	PPP2CA	194
NM_002715	PPP2CA	7040
NR_149151	PPP2CA	76
NM_001009552	PPP2CB	2095
NM_001363656	PPP2R1A	152
NM_014225	PPP2R1A	6735
NR_033500	PPP2R1A	34
NM_001177562	PPP2R1B	382
NM_001177563	PPP2R1B	0
NM_002716	PPP2R1B	3647
NM_181699	PPP2R1B	1208
NM_181700	PPP2R1B	6
NM_001177591	PPP2R2A	230
NM_002717	PPP2R2A	1709
NM_001271899	PPP2R2B	40
NM_001271900	PPP2R2B	0
NM_001271948	PPP2R2B	72
NM_181674	PPP2R2B	0
NM_181675	PPP2R2B	77
NM_181676	PPP2R2B	0
NM_181677	PPP2R2B	0
NM_181678	PPP2R2B	605
NR_073526	PPP2R2B	71
NR_073527	PPP2R2B	55
NR_047115	PPP2R2B-IT1	0
NM_001206994	PPP2R2C	0
NM_001206995	PPP2R2C	0
NM_001206996	PPP2R2C	0
NM_001363388	PPP2R2C	11
NM_020416	PPP2R2C	158
NM_181876	PPP2R2C	0
NM_001291310	PPP2R2D	401
NM_018461	PPP2R2D	770
NR_033191	PPP2R2D	56
NM_001190447	PPP2R3A	4
NM_002718	PPP2R3A	1189
NM_181897	PPP2R3A	23
NM_013239	PPP2R3B	0
NM_013239	PPP2R3B	1129
NM_001305155	PPP2R3C	0
NM_001305156	PPP2R3C	212
NM_017917	PPP2R3C	800
NR_130972	PPP2R3C	53
NM_001199756	PPP2R5A	74
NM_006243	PPP2R5A	1912
NM_006244	PPP2R5B	231
NM_001161725	PPP2R5C	0
NM_001161726	PPP2R5C	448
NM_001352912	PPP2R5C	45
NM_001352913	PPP2R5C	588
NM_001352914	PPP2R5C	0
NM_001352915	PPP2R5C	40
NM_001352916	PPP2R5C	28
NM_002719	PPP2R5C	60
NM_178586	PPP2R5C	50
NM_178587	PPP2R5C	1208
NM_001270476	PPP2R5D	14
NM_006245	PPP2R5D	1969
NM_180976	PPP2R5D	0
NM_180977	PPP2R5D	0
NM_001282179	PPP2R5E	288
NM_001282180	PPP2R5E	115
NM_001282181	PPP2R5E	0
NM_001282182	PPP2R5E	132
NM_001354926	PPP2R5E	81
NM_006246	PPP2R5E	1677
NR_104104	PPP2R5E	212
NM_000944	PPP3CA	91
NM_001130691	PPP3CA	1732
NM_001130692	PPP3CA	20
NM_001142353	PPP3CB	274
NM_001142354	PPP3CB	203
NM_001289968	PPP3CB	0
NM_001289969	PPP3CB	246
NM_021132	PPP3CB	312
NR_132103	PPP3CB-AS1	53
NR_132104	PPP3CB-AS1	17
NM_001243974	PPP3CC	0
NM_001243975	PPP3CC	90
NM_005605	PPP3CC	43
NM_000945	PPP3R1	1896
NM_147180	PPP3R2	0
NM_001303503	PPP4C	473
NM_001303504	PPP4C	181
NM_001303506	PPP4C	73
NM_001303507	PPP4C	110
NM_002720	PPP4C	1372
NM_001042388	PPP4R1	2294
NM_001382562	PPP4R1	89
NM_005134	PPP4R1	2168
NR_052003	PPP4R1	20
NR_168403	PPP4R1	508
NR_168404	PPP4R1	105
NR_110773	PPP4R1-AS1	3
NR_110774	PPP4R1-AS1	0
NR_003505	PPP4R1L	120
NM_001318025	PPP4R2	76
NM_001318026	PPP4R2	0
NM_001318027	PPP4R2	0
NM_001318028	PPP4R2	4
NM_174907	PPP4R2	7321
NM_001284280	PPP4R3A	2133
NM_001284281	PPP4R3A	0
NM_001366432	PPP4R3A	1821
NR_158976	PPP4R3A	310
NR_169191	PPP4R3A	0
NR_169192	PPP4R3A	0
NR_169193	PPP4R3A	499
NM_001122964	PPP4R3B	1542
NM_001282850	PPP4R3B	2027
NM_020463	PPP4R3B	95
NM_207319	PPP4R3C	0
NM_001348142	PPP4R4	0
NM_001348143	PPP4R4	59
NM_001348144	PPP4R4	96
NM_001348145	PPP4R4	56
NM_020958	PPP4R4	14
NM_058237	PPP4R4	286
NR_145441	PPP4R4	0
NM_001204284	PPP5C	21
NM_006247	PPP5C	2210
NM_001205281	PPP5D1	3
NM_001363873	PPP5D1	11
NM_001370550	PPP5D1	15
NM_001370551	PPP5D1	0
NM_001123355	PPP6C	47
NM_001123369	PPP6C	51
NM_002721	PPP6C	1051
NM_014931	PPP6R1	1609
NM_001242898	PPP6R2	817
NM_001242899	PPP6R2	15
NM_001242900	PPP6R2	69
NM_001351641	PPP6R2	120
NM_001351642	PPP6R2	51
NM_001351643	PPP6R2	204
NM_001351644	PPP6R2	6
NM_001351645	PPP6R2	26
NM_001351646	PPP6R2	0
NM_001351647	PPP6R2	101
NM_001351648	PPP6R2	13
NM_001365836	PPP6R2	98
NM_014678	PPP6R2	109
NM_001164160	PPP6R3	0
NM_001164161	PPP6R3	1961
NM_001164162	PPP6R3	0
NM_001164163	PPP6R3	1081
NM_001164164	PPP6R3	50
NM_001352347	PPP6R3	0
NM_001352348	PPP6R3	267
NM_001352350	PPP6R3	0
NM_001352351	PPP6R3	0
NM_001352352	PPP6R3	0
NM_001352353	PPP6R3	34
NM_001352354	PPP6R3	0
NM_001352355	PPP6R3	0
NM_001352356	PPP6R3	0
NM_001352357	PPP6R3	234
NM_001352358	PPP6R3	0
NM_001352359	PPP6R3	309
NM_001352360	PPP6R3	0
NM_001352361	PPP6R3	0
NM_001352362	PPP6R3	27
NM_001352363	PPP6R3	1202
NM_001352364	PPP6R3	0
NM_001352365	PPP6R3	576
NM_001352366	PPP6R3	87
NM_001352368	PPP6R3	723
NM_001352369	PPP6R3	0
NM_001352370	PPP6R3	0
NM_001352371	PPP6R3	0
NM_001352372	PPP6R3	0
NM_001352373	PPP6R3	0
NM_001352374	PPP6R3	0
NM_001352375	PPP6R3	2106
NM_001352376	PPP6R3	0
NM_001352377	PPP6R3	0
NM_001352378	PPP6R3	0
NM_001352379	PPP6R3	134
NM_001352380	PPP6R3	0
NM_018312	PPP6R3	0
NR_147965	PPP6R3	0
NR_147966	PPP6R3	187
NR_147967	PPP6R3	0
NR_147968	PPP6R3	101
NR_147969	PPP6R3	110
NR_147970	PPP6R3	0
NR_147971	PPP6R3	132
NM_001288727	PPRC1	147
NM_001288728	PPRC1	47
NM_015062	PPRC1	1429
NM_000310	PPT1	5710
NM_001142604	PPT1	0
NM_001363695	PPT1	124
NM_001204103	PPT2	81
NM_005155	PPT2	320
NM_138717	PPT2	259
NR_037861	PPT2-EGFL8	178
NM_139283	PPTC7	542
NR_138550	PPTC7	0
NM_001278926	PPWD1	68
NM_001278927	PPWD1	0
NM_001278929	PPWD1	17
NM_015342	PPWD1	1369
NM_001319209	PPY	0
NM_002722	PPY	0
NR_002181	PPY2P	0
NM_001032381	PQBP1	1275
NM_001032382	PQBP1	745
NM_001032383	PQBP1	112
NM_001032384	PQBP1	0
NM_001167989	PQBP1	126
NM_001167990	PQBP1	0
NM_001167992	PQBP1	0
NM_005710	PQBP1	62
NM_144495	PQBP1	41
NM_032391	PRAC1	0
NM_001282275	PRAC2	0
NM_001282276	PRAC2	0
NM_032319	PRADC1	221
NR_144358	PRADC1	7
NM_007213	PRAF2	69
NM_001080826	PRAG1	418
NM_001369759	PRAG1	360
NR_163138	PRAG1	66
NM_032152	PRAM1	6
NM_001291715	PRAME	0
NM_001291716	PRAME	0
NM_001291717	PRAME	0
NM_001291719	PRAME	0
NM_001318126	PRAME	0
NM_001318127	PRAME	0
NM_006115	PRAME	0
NM_206953	PRAME	0
NM_206954	PRAME	11
NM_206955	PRAME	0
NM_206956	PRAME	0
NM_001294139	PRAMEF1	0
NM_023013	PRAMEF1	0
NM_001039361	PRAMEF10	0
NM_001146344	PRAMEF11	0
NM_001080830	PRAMEF12	0
NM_001291380	PRAMEF13	0
NM_001024661	PRAMEF14	0
NM_001098376	PRAMEF15	0
NM_001099851	PRAMEF17	0
NM_001099850	PRAMEF18	0
NM_001099790	PRAMEF19	165
NM_023014	PRAMEF2	0
NM_001099852	PRAMEF20	0
NM_001310134	PRAMEF25	0
NM_001300891	PRAMEF27	0
NM_001291381	PRAMEF33	0
NR_111947	PRAMEF34P	0
NR_111945	PRAMEF36P	0
NM_001009611	PRAMEF4	0
NM_001013407	PRAMEF5	0
NM_001010889	PRAMEF6	0
NM_001012277	PRAMEF7	0
NM_001012276	PRAMEF8	0
NR_135291	PRAMENP	0
NR_120459	PRANCR	83
NR_120460	PRANCR	0
NR_120461	PRANCR	2
NM_001145201	PRAP1	6
NM_145202	PRAP1	26
NR_160307	PRB1	1
NM_006248	PRB2	0
NM_006249	PRB3	14
NM_001261399	PRB4	0
NM_002723	PRB4	0
NM_001267580	PRC1	711
NM_003981	PRC1	542
NM_199413	PRC1	1847
NR_051984	PRC1-AS1	19
NM_005973	PRCC	891
NM_001077620	PRCD	6
NR_033357	PRCD	0
NM_001319214	PRCP	0
NM_005040	PRCP	3727
NM_199418	PRCP	114
NM_001198	PRDM1	0
NM_182907	PRDM1	14
NM_001367890	PRDM10	0
NM_001367891	PRDM10	0
NM_001367892	PRDM10	0
NM_001367893	PRDM10	125
NM_001367894	PRDM10	20
NM_001367895	PRDM10	42
NM_001367896	PRDM10	0
NM_001367897	PRDM10	0
NM_001367898	PRDM10	128
NM_001367899	PRDM10	0
NM_020228	PRDM10	0
NM_199437	PRDM10	676
NM_199438	PRDM10	20
NM_199439	PRDM10	1
NM_001256695	PRDM11	0
NM_001256696	PRDM11	22
NM_001359633	PRDM11	0
NM_001384648	PRDM11	294
NM_001384649	PRDM11	68
NM_001384650	PRDM11	0
NM_001384651	PRDM11	30
